STATION,NAME,DATE,PRCP,SNOW,SNWD,WESD,WESF
US1CTNH0057,"NEW HAVEN 2.9 NNW, CT US",12/18/20,0.15,1.5,9.5,,0.1
US1CTNH0057,"NEW HAVEN 2.9 NNW, CT US",12/19/20,0,0,6.5,,0
US1CTNH0057,"NEW HAVEN 2.9 NNW, CT US",12/20/20,0,0,5,,
US1CTNH0057,"NEW HAVEN 2.9 NNW, CT US",12/21/20,0.11,1,5,,0.1
US1CTNH0057,"NEW HAVEN 2.9 NNW, CT US",12/22/20,0,0,5,,0
US1CTNH0057,"NEW HAVEN 2.9 NNW, CT US",12/23/20,0,0,5,,
US1CTNH0057,"NEW HAVEN 2.9 NNW, CT US",12/24/20,0,0,4.5,,0
US1CTNH0057,"NEW HAVEN 2.9 NNW, CT US",12/25/20,0.92,0,0,0,0
US1CTNH0057,"NEW HAVEN 2.9 NNW, CT US",12/26/20,0.62,0,0,0,0
US1CTNH0057,"NEW HAVEN 2.9 NNW, CT US",12/27/20,0,0,0,0,0
US1CTNH0057,"NEW HAVEN 2.9 NNW, CT US",12/28/20,0,0,0,0,0
US1CTNH0057,"NEW HAVEN 2.9 NNW, CT US",12/29/20,0,0,0,0,0
US1CTNH0057,"NEW HAVEN 2.9 NNW, CT US",12/30/20,0,0,0,0,0
US1CTNH0057,"NEW HAVEN 2.9 NNW, CT US",12/31/20,0.22,0,0,0,0
US1CTNH0057,"NEW HAVEN 2.9 NNW, CT US",1/1/21,0.26,0,0,0,0
US1CTNH0057,"NEW HAVEN 2.9 NNW, CT US",1/2/21,0.36,0,0,0,0
US1CTNH0057,"NEW HAVEN 2.9 NNW, CT US",1/3/21,0,0,0,0,0
US1CTNH0057,"NEW HAVEN 2.9 NNW, CT US",1/4/21,0.05,0.5,0.5,0.1,0.1
US1CTNH0057,"NEW HAVEN 2.9 NNW, CT US",1/5/21,0,0,0,,0
US1CTNH0057,"NEW HAVEN 2.9 NNW, CT US",1/6/21,0,0,0,0,0
US1CTNH0057,"NEW HAVEN 2.9 NNW, CT US",1/7/21,0,0,0,0,0
US1CTNH0057,"NEW HAVEN 2.9 NNW, CT US",1/8/21,0,0,0,0,0
US1CTNH0057,"NEW HAVEN 2.9 NNW, CT US",1/9/21,0,0,0,0,0
US1CTNH0057,"NEW HAVEN 2.9 NNW, CT US",1/10/21,0,0,0,0,0
US1CTNH0057,"NEW HAVEN 2.9 NNW, CT US",1/11/21,0,0,0,0,0
US1CTNH0057,"NEW HAVEN 2.9 NNW, CT US",1/12/21,0,0,0,0,0
US1CTNH0057,"NEW HAVEN 2.9 NNW, CT US",1/13/21,0,0,0,0,0
US1CTNH0057,"NEW HAVEN 2.9 NNW, CT US",1/14/21,0,0,0,0,0
US1CTNH0057,"NEW HAVEN 2.9 NNW, CT US",1/15/21,0,0,0,0,0
US1CTNH0057,"NEW HAVEN 2.9 NNW, CT US",1/16/21,0.88,0,0,0,0
US1CTNH0057,"NEW HAVEN 2.9 NNW, CT US",1/17/21,0.12,0,0,0,0
US1CTNH0057,"NEW HAVEN 2.9 NNW, CT US",1/18/21,0,0,0,0,0
US1CTNH0057,"NEW HAVEN 2.9 NNW, CT US",1/19/21,0,0,0,0,0
US1CTNH0057,"NEW HAVEN 2.9 NNW, CT US",1/21/21,0,0,0,0,0
US1CTNH0057,"NEW HAVEN 2.9 NNW, CT US",1/22/21,0,0,0,0,0
US1CTNH0057,"NEW HAVEN 2.9 NNW, CT US",1/23/21,0,0,0,0,0
US1CTNH0057,"NEW HAVEN 2.9 NNW, CT US",1/24/21,0,0,0,0,0
US1CTNH0057,"NEW HAVEN 2.9 NNW, CT US",1/25/21,0,0,0,0,0
US1CTNH0057,"NEW HAVEN 2.9 NNW, CT US",1/26/21,0,0,0,0,0
US1CTNH0057,"NEW HAVEN 2.9 NNW, CT US",1/27/21,0.18,1.1,1,0.2,0.2
US1CTNH0057,"NEW HAVEN 2.9 NNW, CT US",1/28/21,0,0,0.5,,0
US1CTNH0057,"NEW HAVEN 2.9 NNW, CT US",1/29/21,0,0,0,0,0
US1CTNH0057,"NEW HAVEN 2.9 NNW, CT US",1/30/21,0,0,0,0,0
US1CTNH0057,"NEW HAVEN 2.9 NNW, CT US",1/31/21,0,0,0,0,0
US1CTNH0057,"NEW HAVEN 2.9 NNW, CT US",2/1/21,0.14,2,,0.1,0.1
US1CTNH0057,"NEW HAVEN 2.9 NNW, CT US",2/2/21,0.77,8.9,,,0.8
US1CTNH0057,"NEW HAVEN 2.9 NNW, CT US",2/4/21,,,8.5,,
US1CTNH0057,"NEW HAVEN 2.9 NNW, CT US",2/5/21,0,0,,,0
US1CTNH0057,"NEW HAVEN 2.9 NNW, CT US",2/6/21,0,0,,,0
US1CTNH0057,"NEW HAVEN 2.9 NNW, CT US",2/7/21,0,0,,,0
US1CTNH0057,"NEW HAVEN 2.9 NNW, CT US",2/8/21,0.46,5.5,,1.6,0.5
US1CTNH0057,"NEW HAVEN 2.9 NNW, CT US",2/9/21,0,0,,,0
US1CTNH0057,"NEW HAVEN 2.9 NNW, CT US",2/10/21,0.18,1.1,,,0.2
US1CTNH0057,"NEW HAVEN 2.9 NNW, CT US",2/11/21,0.07,0.9,,,0.1
US1CTNH0057,"NEW HAVEN 2.9 NNW, CT US",2/12/21,0,0,,,0
US1CTNH0057,"NEW HAVEN 2.9 NNW, CT US",2/13/21,0,0,,,0
US1CTNH0057,"NEW HAVEN 2.9 NNW, CT US",2/14/21,0,0,,,0
US1CTNH0057,"NEW HAVEN 2.9 NNW, CT US",2/15/21,0,0,,1.4,0
US1CTNH0057,"NEW HAVEN 2.9 NNW, CT US",2/16/21,0.88,0,,,0
US1CTNH0057,"NEW HAVEN 2.9 NNW, CT US",2/17/21,0,0,,,0
US1CTNH0057,"NEW HAVEN 2.9 NNW, CT US",2/18/21,0,0,,,0
US1CTNH0057,"NEW HAVEN 2.9 NNW, CT US",2/19/21,0.31,4.2,,,0.3
US1CTNH0057,"NEW HAVEN 2.9 NNW, CT US",2/20/21,0.71,3.7,,,0.7
US1CTNH0057,"NEW HAVEN 2.9 NNW, CT US",2/21/21,0,0,,,0
US1CTNH0057,"NEW HAVEN 2.9 NNW, CT US",2/22/21,0,0,,,0
US1CTNH0057,"NEW HAVEN 2.9 NNW, CT US",2/23/21,0.57,0,,,0
US1CTNH0057,"NEW HAVEN 2.9 NNW, CT US",2/24/21,0.02,0,,,0
US1CTNH0057,"NEW HAVEN 2.9 NNW, CT US",2/25/21,0,0,,,0
US1CTNH0057,"NEW HAVEN 2.9 NNW, CT US",2/26/21,0,0,,,0
US1CTNH0057,"NEW HAVEN 2.9 NNW, CT US",2/27/21,0.04,0,,,0
US1CTNH0057,"NEW HAVEN 2.9 NNW, CT US",2/28/21,0.65,0,,,0
US1CTNH0057,"NEW HAVEN 2.9 NNW, CT US",3/1/21,0.35,0,0,,0
US1CTNH0057,"NEW HAVEN 2.9 NNW, CT US",3/2/21,0.05,0,0,0,0
US1CTNH0057,"NEW HAVEN 2.9 NNW, CT US",3/3/21,0,0,0,0,0
US1CTNH0057,"NEW HAVEN 2.9 NNW, CT US",3/4/21,0,0,0,0,0
US1CTNH0057,"NEW HAVEN 2.9 NNW, CT US",3/5/21,0,0,0,0,0
US1CTNH0057,"NEW HAVEN 2.9 NNW, CT US",3/6/21,0,0,0,0,0
US1CTNH0057,"NEW HAVEN 2.9 NNW, CT US",3/7/21,0,0,0,0,0
US1CTNH0057,"NEW HAVEN 2.9 NNW, CT US",3/8/21,0,0,0,0,0
US1CTNH0057,"NEW HAVEN 2.9 NNW, CT US",3/9/21,0,0,0,0,0
US1CTNH0057,"NEW HAVEN 2.9 NNW, CT US",3/10/21,0,0,0,0,0
US1CTNH0057,"NEW HAVEN 2.9 NNW, CT US",3/11/21,0,0,0,0,0
US1CTNH0057,"NEW HAVEN 2.9 NNW, CT US",3/12/21,0.02,0,0,0,0
US1CTNH0057,"NEW HAVEN 2.9 NNW, CT US",3/13/21,0,0,0,0,0
US1CTNH0057,"NEW HAVEN 2.9 NNW, CT US",3/14/21,0,0,0,0,0
US1CTNH0057,"NEW HAVEN 2.9 NNW, CT US",3/15/21,0,0,0,0,0
US1CTNH0057,"NEW HAVEN 2.9 NNW, CT US",3/16/21,0,0,0,0,0
US1CTNH0057,"NEW HAVEN 2.9 NNW, CT US",3/17/21,0,0,0,0,0
US1CTNH0057,"NEW HAVEN 2.9 NNW, CT US",3/18/21,0,0,0,0,0
US1CTNH0057,"NEW HAVEN 2.9 NNW, CT US",3/19/21,1.09,0,0,0,0
US1CTNH0057,"NEW HAVEN 2.9 NNW, CT US",3/20/21,0,0,0,0,0
US1CTNH0057,"NEW HAVEN 2.9 NNW, CT US",3/21/21,0,0,0,0,0
US1CTNH0057,"NEW HAVEN 2.9 NNW, CT US",3/22/21,0,0,0,0,0
US1CTNH0057,"NEW HAVEN 2.9 NNW, CT US",3/23/21,0,0,0,0,0
US1CTNH0057,"NEW HAVEN 2.9 NNW, CT US",3/24/21,0,0,0,0,0
US1CTNH0057,"NEW HAVEN 2.9 NNW, CT US",3/25/21,0.85,0,0,0,0
US1CTNH0057,"NEW HAVEN 2.9 NNW, CT US",3/26/21,0.05,0,0,0,0
US1CTNH0057,"NEW HAVEN 2.9 NNW, CT US",3/27/21,0,0,0,0,0
US1CTNH0057,"NEW HAVEN 2.9 NNW, CT US",3/28/21,0.02,0,0,0,0
US1CTNH0057,"NEW HAVEN 2.9 NNW, CT US",3/29/21,1.15,0,0,0,0
US1CTNH0057,"NEW HAVEN 2.9 NNW, CT US",3/30/21,0,0,0,0,0
US1CTNH0057,"NEW HAVEN 2.9 NNW, CT US",3/31/21,0,0,0,0,0
US1CTNH0057,"NEW HAVEN 2.9 NNW, CT US",4/1/21,0.53,0,0,0,0
US1CTNH0057,"NEW HAVEN 2.9 NNW, CT US",4/2/21,0.02,0,0,0,0
US1CTNH0057,"NEW HAVEN 2.9 NNW, CT US",4/3/21,0,0,0,0,0
US1CTNH0057,"NEW HAVEN 2.9 NNW, CT US",4/4/21,0,0,0,0,0
US1CTNH0057,"NEW HAVEN 2.9 NNW, CT US",4/5/21,0,0,0,0,0
US1CTNH0057,"NEW HAVEN 2.9 NNW, CT US",4/6/21,0,0,0,0,0
US1CTNH0057,"NEW HAVEN 2.9 NNW, CT US",4/7/21,0,0,0,0,0
US1CTNH0057,"NEW HAVEN 2.9 NNW, CT US",4/8/21,0,0,0,0,0
US1CTNH0057,"NEW HAVEN 2.9 NNW, CT US",4/9/21,0,0,0,0,0
US1CTNH0057,"NEW HAVEN 2.9 NNW, CT US",4/10/21,0,0,0,0,0
US1CTNH0057,"NEW HAVEN 2.9 NNW, CT US",4/11/21,0,0,0,0,0
US1CTNH0057,"NEW HAVEN 2.9 NNW, CT US",4/12/21,0.03,0,0,0,0
US1CTNH0057,"NEW HAVEN 2.9 NNW, CT US",4/13/21,0.06,0,0,0,0
US1CTNH0057,"NEW HAVEN 2.9 NNW, CT US",4/14/21,0,0,0,0,0
US1CTNH0057,"NEW HAVEN 2.9 NNW, CT US",4/15/21,0.07,0,0,0,0
US1CTNH0057,"NEW HAVEN 2.9 NNW, CT US",4/16/21,2.13,0,0,0,0
US1CTNH0057,"NEW HAVEN 2.9 NNW, CT US",4/17/21,0.16,0,0,0,0
US1CTNH0057,"NEW HAVEN 2.9 NNW, CT US",4/18/21,0,0,0,0,0
US1CTNH0057,"NEW HAVEN 2.9 NNW, CT US",4/19/21,0,0,0,0,0
US1CTNH0057,"NEW HAVEN 2.9 NNW, CT US",4/20/21,0,0,0,0,0
US1CTNH0057,"NEW HAVEN 2.9 NNW, CT US",4/21/21,0,0,0,0,0
US1CTNH0057,"NEW HAVEN 2.9 NNW, CT US",4/22/21,0.43,0,0,0,0
US1CTNH0057,"NEW HAVEN 2.9 NNW, CT US",4/23/21,0.02,0,0,0,0
US1CTNH0057,"NEW HAVEN 2.9 NNW, CT US",4/24/21,0,0,0,0,0
US1CTNH0057,"NEW HAVEN 2.9 NNW, CT US",4/25/21,0.2,0,0,0,0
US1CTNH0057,"NEW HAVEN 2.9 NNW, CT US",4/26/21,0.29,0,0,0,0
US1CTNH0057,"NEW HAVEN 2.9 NNW, CT US",4/27/21,0.01,0,0,0,0
US1CTNH0057,"NEW HAVEN 2.9 NNW, CT US",4/28/21,0,0,0,0,0
US1CTNH0057,"NEW HAVEN 2.9 NNW, CT US",4/29/21,0.06,0,0,0,0
US1CTNH0057,"NEW HAVEN 2.9 NNW, CT US",4/30/21,0.06,0,0,0,0
US1CTNH0057,"NEW HAVEN 2.9 NNW, CT US",5/1/21,0.02,0,0,0,0
US1CTNH0057,"NEW HAVEN 2.9 NNW, CT US",5/2/21,0,0,0,0,0
US1CTNH0057,"NEW HAVEN 2.9 NNW, CT US",5/3/21,0,0,0,0,0
US1CTNH0057,"NEW HAVEN 2.9 NNW, CT US",5/4/21,1.2,0,0,0,0
US1CTNH0057,"NEW HAVEN 2.9 NNW, CT US",5/5/21,0.03,0,0,0,0
US1CTNH0057,"NEW HAVEN 2.9 NNW, CT US",5/6/21,0.14,0,0,0,0
US1CTNH0057,"NEW HAVEN 2.9 NNW, CT US",5/7/21,0,0,0,0,0
US1CTNH0057,"NEW HAVEN 2.9 NNW, CT US",5/8/21,0,0,0,0,0
US1CTNH0057,"NEW HAVEN 2.9 NNW, CT US",5/9/21,0,0,0,0,0
US1CTNH0057,"NEW HAVEN 2.9 NNW, CT US",5/10/21,0.73,0,0,0,0
US1CTNH0057,"NEW HAVEN 2.9 NNW, CT US",5/11/21,0,0,0,0,0
US1CTNH0057,"NEW HAVEN 2.9 NNW, CT US",5/12/21,0,0,0,0,0
US1CTNH0057,"NEW HAVEN 2.9 NNW, CT US",5/13/21,0,0,0,0,0
US1CTNH0057,"NEW HAVEN 2.9 NNW, CT US",5/14/21,0,0,0,0,0
US1CTNH0057,"NEW HAVEN 2.9 NNW, CT US",5/15/21,0,0,0,0,0
US1CTNH0057,"NEW HAVEN 2.9 NNW, CT US",5/16/21,0,0,0,0,0
US1CTNH0057,"NEW HAVEN 2.9 NNW, CT US",5/17/21,0.02,0,0,0,0
US1CTNH0057,"NEW HAVEN 2.9 NNW, CT US",5/18/21,0,0,0,0,0
US1CTNH0057,"NEW HAVEN 2.9 NNW, CT US",5/19/21,0,0,0,0,0
US1CTNH0057,"NEW HAVEN 2.9 NNW, CT US",5/20/21,0,0,0,0,0
US1CTNH0057,"NEW HAVEN 2.9 NNW, CT US",5/21/21,0,0,0,0,0
US1CTNH0057,"NEW HAVEN 2.9 NNW, CT US",5/22/21,0,0,0,0,0
US1CTNH0057,"NEW HAVEN 2.9 NNW, CT US",5/23/21,0,0,0,0,0
US1CTNH0057,"NEW HAVEN 2.9 NNW, CT US",5/24/21,0,0,0,0,0
US1CTNH0057,"NEW HAVEN 2.9 NNW, CT US",5/25/21,0,0,0,0,0
US1CTNH0057,"NEW HAVEN 2.9 NNW, CT US",5/26/21,0,0,0,0,0
US1CTNH0057,"NEW HAVEN 2.9 NNW, CT US",5/27/21,0.14,0,0,0,0
US1CTNH0057,"NEW HAVEN 2.9 NNW, CT US",5/28/21,0,0,0,0,0
US1CTNH0057,"NEW HAVEN 2.9 NNW, CT US",5/29/21,1.54,0,0,0,0
US1CTNH0057,"NEW HAVEN 2.9 NNW, CT US",5/30/21,0.25,0,0,0,0
US1CTNH0057,"NEW HAVEN 2.9 NNW, CT US",5/31/21,1.09,0,0,0,0
US1CTNH0057,"NEW HAVEN 2.9 NNW, CT US",6/1/21,0.02,0,0,0,0
US1CTNH0057,"NEW HAVEN 2.9 NNW, CT US",6/2/21,0,0,0,0,0
US1CTNH0057,"NEW HAVEN 2.9 NNW, CT US",6/3/21,0,0,0,0,0
US1CTNH0057,"NEW HAVEN 2.9 NNW, CT US",6/4/21,0.15,0,0,0,0
US1CTNH0057,"NEW HAVEN 2.9 NNW, CT US",6/5/21,0,0,0,0,0
US1CTNH0057,"NEW HAVEN 2.9 NNW, CT US",6/6/21,0,0,0,0,0
US1CTNH0057,"NEW HAVEN 2.9 NNW, CT US",7/1/21,0.02,0,0,0,0
US1CTNH0057,"NEW HAVEN 2.9 NNW, CT US",7/2/21,1.24,0,0,0,0
US1CTNH0057,"NEW HAVEN 2.9 NNW, CT US",7/3/21,0.71,0,0,0,0
US1CTNH0057,"NEW HAVEN 2.9 NNW, CT US",7/4/21,0.21,0,0,0,0
US1CTNH0057,"NEW HAVEN 2.9 NNW, CT US",7/5/21,0.03,0,0,0,0
US1CTNH0057,"NEW HAVEN 2.9 NNW, CT US",7/6/21,0,0,0,0,0
US1CTNH0057,"NEW HAVEN 2.9 NNW, CT US",7/7/21,0.38,0,0,0,0
US1CTNH0057,"NEW HAVEN 2.9 NNW, CT US",7/8/21,0.1,0,0,0,0
US1CTNH0057,"NEW HAVEN 2.9 NNW, CT US",7/9/21,2.39,0,0,0,0
US1CTNH0057,"NEW HAVEN 2.9 NNW, CT US",7/10/21,2.45,0,0,0,0
US1CTNH0057,"NEW HAVEN 2.9 NNW, CT US",7/11/21,0.01,0,0,0,0
US1CTNH0057,"NEW HAVEN 2.9 NNW, CT US",7/12/21,0.11,0,0,0,0
US1CTNH0057,"NEW HAVEN 2.9 NNW, CT US",7/13/21,0.12,0,0,0,0
US1CTNH0057,"NEW HAVEN 2.9 NNW, CT US",7/14/21,0.04,0,0,0,0
US1CTNH0057,"NEW HAVEN 2.9 NNW, CT US",7/15/21,0,0,0,0,0
US1CTNH0057,"NEW HAVEN 2.9 NNW, CT US",7/16/21,0,0,0,0,0
US1CTNH0057,"NEW HAVEN 2.9 NNW, CT US",7/17/21,0.03,0,0,0,0
US1CTNH0057,"NEW HAVEN 2.9 NNW, CT US",7/18/21,0.07,0,0,0,0
US1CTNH0057,"NEW HAVEN 2.9 NNW, CT US",7/19/21,0.02,0,0,0,0
US1CTNH0057,"NEW HAVEN 2.9 NNW, CT US",7/20/21,0,0,0,0,0
US1CTNH0057,"NEW HAVEN 2.9 NNW, CT US",7/21/21,0,0,0,0,0
US1CTNH0057,"NEW HAVEN 2.9 NNW, CT US",7/22/21,0.14,0,0,0,0
US1CTNH0057,"NEW HAVEN 2.9 NNW, CT US",7/23/21,0,0,0,0,0
US1CTNH0057,"NEW HAVEN 2.9 NNW, CT US",7/24/21,0,0,0,0,0
US1CTNH0057,"NEW HAVEN 2.9 NNW, CT US",7/25/21,0.06,0,0,0,0
US1CTNH0057,"NEW HAVEN 2.9 NNW, CT US",7/26/21,0.02,0,0,0,0
US1CTNH0057,"NEW HAVEN 2.9 NNW, CT US",7/27/21,0,0,0,0,0
US1CTNH0057,"NEW HAVEN 2.9 NNW, CT US",7/28/21,0.17,0,0,0,0
US1CTNH0057,"NEW HAVEN 2.9 NNW, CT US",7/29/21,0,0,0,0,0
US1CTNH0057,"NEW HAVEN 2.9 NNW, CT US",7/30/21,0.37,0,0,0,0
US1CTNH0057,"NEW HAVEN 2.9 NNW, CT US",7/31/21,0,0,0,0,0
US1CTNH0057,"NEW HAVEN 2.9 NNW, CT US",8/1/21,0,0,0,0,0
US1CTNH0057,"NEW HAVEN 2.9 NNW, CT US",8/2/21,0,0,0,0,0
US1CTNH0057,"NEW HAVEN 2.9 NNW, CT US",8/3/21,0,0,0,0,0
US1CTNH0057,"NEW HAVEN 2.9 NNW, CT US",8/4/21,0,0,0,0,0
US1CTNH0057,"NEW HAVEN 2.9 NNW, CT US",8/5/21,0.13,0,0,0,0
US1CTNH0057,"NEW HAVEN 2.9 NNW, CT US",8/6/21,0,0,0,0,0
US1CTNH0057,"NEW HAVEN 2.9 NNW, CT US",8/7/21,0,0,0,0,0
US1CTNH0057,"NEW HAVEN 2.9 NNW, CT US",8/8/21,0.04,0,0,0,0
US1CTNH0057,"NEW HAVEN 2.9 NNW, CT US",8/9/21,0.05,0,0,0,0
US1CTNH0057,"NEW HAVEN 2.9 NNW, CT US",8/10/21,0.03,0,0,0,0
US1CTNH0057,"NEW HAVEN 2.9 NNW, CT US",8/11/21,0.04,0,0,0,0
US1CTNH0057,"NEW HAVEN 2.9 NNW, CT US",8/12/21,0.03,0,0,0,0
US1CTNH0057,"NEW HAVEN 2.9 NNW, CT US",8/13/21,0,0,0,0,0
US1CTNH0057,"NEW HAVEN 2.9 NNW, CT US",8/14/21,0,0,0,0,0
US1CTNH0057,"NEW HAVEN 2.9 NNW, CT US",8/15/21,0.08,0,0,0,0
US1CTNH0057,"NEW HAVEN 2.9 NNW, CT US",8/16/21,0,0,0,0,0
US1CTNH0057,"NEW HAVEN 2.9 NNW, CT US",8/17/21,0,0,0,0,0
US1CTNH0057,"NEW HAVEN 2.9 NNW, CT US",8/18/21,0,0,0,0,0
US1CTNH0057,"NEW HAVEN 2.9 NNW, CT US",8/19/21,0.85,0,0,0,0
US1CTNH0057,"NEW HAVEN 2.9 NNW, CT US",8/20/21,0.34,0,0,0,0
US1CTNH0057,"NEW HAVEN 2.9 NNW, CT US",8/21/21,0,0,0,0,0
US1CTNH0057,"NEW HAVEN 2.9 NNW, CT US",8/22/21,0.02,0,0,0,0
US1CTNH0057,"NEW HAVEN 2.9 NNW, CT US",8/23/21,1.43,0,0,0,0
US1CTNH0057,"NEW HAVEN 2.9 NNW, CT US",8/24/21,0.74,0,0,0,0
US1CTNH0057,"NEW HAVEN 2.9 NNW, CT US",8/25/21,0,0,0,0,0
US1CTNH0057,"NEW HAVEN 2.9 NNW, CT US",8/26/21,0,0,0,0,0
US1CTNH0057,"NEW HAVEN 2.9 NNW, CT US",8/27/21,0,0,0,0,0
US1CTNH0057,"NEW HAVEN 2.9 NNW, CT US",8/28/21,0,0,0,0,0
US1CTNH0057,"NEW HAVEN 2.9 NNW, CT US",8/29/21,0,0,0,0,0
US1CTNH0057,"NEW HAVEN 2.9 NNW, CT US",8/30/21,0,0,0,0,0
US1CTNH0057,"NEW HAVEN 2.9 NNW, CT US",8/31/21,0,0,0,0,0
US1CTNH0057,"NEW HAVEN 2.9 NNW, CT US",9/1/21,0.02,0,,,0
US1CTNH0057,"NEW HAVEN 2.9 NNW, CT US",9/2/21,4.34,0,,,0
US1CTNH0057,"NEW HAVEN 2.9 NNW, CT US",9/3/21,0,0,,,0
US1CTNH0057,"NEW HAVEN 2.9 NNW, CT US",9/4/21,0,0,,,0
US1CTNH0057,"NEW HAVEN 2.9 NNW, CT US",9/5/21,0,0,,,0
US1CTNH0057,"NEW HAVEN 2.9 NNW, CT US",9/6/21,0.49,0,,,0
US1CTNH0057,"NEW HAVEN 2.9 NNW, CT US",9/7/21,0,0,,,0
US1CTNH0057,"NEW HAVEN 2.9 NNW, CT US",9/10/21,,,0,0,
US1CTNH0057,"NEW HAVEN 2.9 NNW, CT US",9/13/21,0,0,,,0
US1CTNH0057,"NEW HAVEN 2.9 NNW, CT US",9/14/21,0.01,0,,,0
US1CTNH0057,"NEW HAVEN 2.9 NNW, CT US",9/15/21,0,0,,,0
US1CTNH0057,"NEW HAVEN 2.9 NNW, CT US",9/16/21,0.03,0,,,0
US1CTNH0057,"NEW HAVEN 2.9 NNW, CT US",9/17/21,0.46,0,,,0
US1CTNH0057,"NEW HAVEN 2.9 NNW, CT US",9/18/21,0.05,0,,,0
US1CTNH0057,"NEW HAVEN 2.9 NNW, CT US",9/19/21,0,0,,,0
US1MAMD0011,"CAMBRIDGE 0.9 NNW, MA US",3/6/16,0,0,,,
US1MAMD0011,"CAMBRIDGE 0.9 NNW, MA US",3/7/16,0,0,,,
US1MAMD0011,"CAMBRIDGE 0.9 NNW, MA US",3/8/16,0,0,,,
US1MAMD0011,"CAMBRIDGE 0.9 NNW, MA US",3/9/16,0,0,,,
US1MAMD0011,"CAMBRIDGE 0.9 NNW, MA US",3/10/16,0,0,,,
US1MAMD0011,"CAMBRIDGE 0.9 NNW, MA US",3/11/16,0.55,,,,
US1MAMD0011,"CAMBRIDGE 0.9 NNW, MA US",3/12/16,0.01,,,,
US1MAMD0011,"CAMBRIDGE 0.9 NNW, MA US",3/13/16,0,0,,,
US1MAMD0011,"CAMBRIDGE 0.9 NNW, MA US",3/14/16,0,0,,,
US1MAMD0011,"CAMBRIDGE 0.9 NNW, MA US",3/15/16,1.01,,,,
US1MAMD0011,"CAMBRIDGE 0.9 NNW, MA US",3/16/16,0.39,,,,
US1MAMD0011,"CAMBRIDGE 0.9 NNW, MA US",3/17/16,0.09,,,,
US1MAMD0011,"CAMBRIDGE 0.9 NNW, MA US",3/18/16,0.04,,,,
US1MAMD0011,"CAMBRIDGE 0.9 NNW, MA US",3/19/16,0.04,,,,
US1MAMD0011,"CAMBRIDGE 0.9 NNW, MA US",3/21/16,0.34,,,,
US1MAMD0011,"CAMBRIDGE 0.9 NNW, MA US",3/22/16,0.02,,,,
US1MAMD0011,"CAMBRIDGE 0.9 NNW, MA US",3/23/16,0,0,,,
US1MAMD0011,"CAMBRIDGE 0.9 NNW, MA US",3/24/16,0,0,,,
US1MAMD0011,"CAMBRIDGE 0.9 NNW, MA US",3/25/16,0.04,,,,
US1MAMD0011,"CAMBRIDGE 0.9 NNW, MA US",3/26/16,0.2,,,,
US1MAMD0011,"CAMBRIDGE 0.9 NNW, MA US",3/27/16,0,0,,,
US1MAMD0011,"CAMBRIDGE 0.9 NNW, MA US",3/28/16,0,0,,,
US1MAMD0011,"CAMBRIDGE 0.9 NNW, MA US",3/29/16,0.48,,,,
US1MAMD0011,"CAMBRIDGE 0.9 NNW, MA US",3/30/16,0,0,,,
US1MAMD0011,"CAMBRIDGE 0.9 NNW, MA US",4/1/16,0.09,,,,
US1MAMD0011,"CAMBRIDGE 0.9 NNW, MA US",4/2/16,0,,,,
US1MAMD0011,"CAMBRIDGE 0.9 NNW, MA US",4/3/16,0.85,,,,
US1MAMD0011,"CAMBRIDGE 0.9 NNW, MA US",4/4/16,0.03,,,,
US1MAMD0011,"CAMBRIDGE 0.9 NNW, MA US",4/5/16,0.54,,,,
US1MAMD0011,"CAMBRIDGE 0.9 NNW, MA US",4/6/16,0,0,,,
US1MAMD0011,"CAMBRIDGE 0.9 NNW, MA US",4/7/16,0,0,,,
US1MAMD0011,"CAMBRIDGE 0.9 NNW, MA US",4/8/16,1.37,,,,
US1MAMD0011,"CAMBRIDGE 0.9 NNW, MA US",4/9/16,0.05,,,,
US1MAMD0011,"CAMBRIDGE 0.9 NNW, MA US",4/10/16,0,0,,,
US1MAMD0011,"CAMBRIDGE 0.9 NNW, MA US",4/11/16,0,0,,,
US1MAMD0011,"CAMBRIDGE 0.9 NNW, MA US",4/12/16,0.02,,,,
US1MAMD0011,"CAMBRIDGE 0.9 NNW, MA US",4/13/16,0.22,,,,
US1MAMD0011,"CAMBRIDGE 0.9 NNW, MA US",4/14/16,0,0,,,
US1MAMD0011,"CAMBRIDGE 0.9 NNW, MA US",4/15/16,0,0,,,
US1MAMD0011,"CAMBRIDGE 0.9 NNW, MA US",4/16/16,0,0,,,
US1MAMD0011,"CAMBRIDGE 0.9 NNW, MA US",4/17/16,0,0,,,
US1MAMD0011,"CAMBRIDGE 0.9 NNW, MA US",4/18/16,0,0,,,
US1MAMD0011,"CAMBRIDGE 0.9 NNW, MA US",4/19/16,0.02,,,,
US1MAMD0011,"CAMBRIDGE 0.9 NNW, MA US",4/20/16,0,0,,,
US1MAMD0011,"CAMBRIDGE 0.9 NNW, MA US",4/21/16,0,0,,,
US1MAMD0011,"CAMBRIDGE 0.9 NNW, MA US",4/22/16,0,0,,,
US1MAMD0011,"CAMBRIDGE 0.9 NNW, MA US",4/23/16,0.07,,,,
US1MAMD0011,"CAMBRIDGE 0.9 NNW, MA US",4/24/16,0.03,,,,
US1MAMD0011,"CAMBRIDGE 0.9 NNW, MA US",4/25/16,0,0,,,
